, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score
663,45479110,FALSE,"[18, 14, 27]",11979,Queen of the Damned,6.218571,2/10/2002,en,35000000,101,5.5,263,-0.00629
664,152000000,FALSE,"[18, 27, 10402]",13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,en,50000000,116,7,1892,-0.241575
665,36609995,FALSE,"[10749, 35, 18]",2621,Return to Me,5.911647,4/7/2000,en,24000000,115,6.1,72,0
666,45858563,FALSE,"[12, 18, 28, 10749]",11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.075528,3/30/1984,en,0,143,6,118,0.113466667
667,1237615,FALSE,"[9648, 80, 18, 53]",18777,Slow Burn,2.440269,9/12/2005,en,15500000,93,5.5,16,0
668,38505009,FALSE,[35],9788,Accepted,7.269129,8/18/2006,en,23000000,93,6.2,438,-0.131244444
669,10903846,FALSE,[18],7874,Black Snake Moan,6.746003,12/8/2006,en,15000000,116,6.6,259,0
670,160000000,FALSE,"[12, 28, 53]",36670,Never Say Never Again,11.885624,10/7/1983,en,36000000,134,5.8,367,0.013
671,231976425,FALSE,"[18, 10749, 10752]",409,The English Patient,6.903152,11/14/1996,en,27000000,162,7,598,-0.2121
672,13405595,FALSE,"[35, 10402]",2179,Tenacious D in The Pick of Destiny,6.583977,11/22/2006,en,22000000,93,6.6,453,0.010275
673,153962963,FALSE,"[10749, 35, 80, 18]",256591,Focus,10.672398,2/25/2015,en,50100000,105,6.7,2737,0.243557143
674,2365467,FALSE,[18],157847,Joe,11.058725,4/11/2014,en,4000000,118,6.5,362,0
675,23650000,FALSE,"[18, 36, 10749]",887,The Best Years of Our Lives,6.806194,12/25/1946,en,2100000,172,7.6,155,0
676,24748670,FALSE,"[18, 53]",5125,Rendition,8.82011,9/7/2007,en,27500000,120,6.3,223,-0.20305
677,51249404,FALSE,"[35, 18, 10749]",12626,Broadcast News,7.31389,12/16/1987,en,20000000,133,6.8,107,0
678,131183530,FALSE,"[27, 28]",36647,Blade,11.234773,8/21/1998,en,45000000,120,6.5,2061,0.6386
679,18653615,FALSE,"[18, 35, 10749]",21349,Anywhere But Here,5.317399,11/12/1999,en,23000000,114,5.9,69,0
680,55011732,FALSE,"[28, 12, 18]",4643,The Guardian,8.321034,9/28/2006,en,70000000,139,6.8,420,0.104985714
681,72778712,FALSE,"[28, 35, 99]",12094,Jackass Number Two,6.387799,9/22/2006,en,11000000,95,6.4,327,-0.4417
682,66966987,FALSE,"[27, 53]",10053,When a Stranger Calls,6.904156,2/3/2006,en,15000000,87,5.4,299,0.001546154
683,2856712,FALSE,"[28, 53, 878, 27]",1946,eXistenZ,7.818891,4/14/1999,en,15000000,97,6.7,525,0
684,16123851,FALSE,"[18, 10749]",11632,Vanity Fair,5.352637,9/1/2004,en,23000000,141,5.5,81,0
685,39321715,FALSE,"[35, 10749]",918,Blind Date,6.864958,3/27/1987,en,18000000,95,5.6,122,0
686,7000000,FALSE,"[80, 18, 53]",845,Strangers on a Train,7.228275,6/18/1951,en,1200000,101,7.6,405,0
687,4651977,FALSE,[18],20763,Radio Flyer,5.499585,2/21/1992,en,35000000,114,6.7,57,-0.0011
688,12601706,FALSE,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0
689,2154696,FALSE,"[35, 10749, 10751]",73247,Heartbeeps,4.005515,12/18/1981,en,10000000,79,3.6,7,0.125514286
690,26570463,FALSE,"[27, 35]",9406,An American Werewolf in Paris,8.259233,12/25/1997,en,22000000,105,5.2,161,0.080327273
691,77741732,FALSE,"[28, 35]",5851,Showtime,7.293304,3/14/2002,en,85000000,95,5.3,301,0.150025
692,15826984,FALSE,[12],11231,The Next Karate Kid,6.470171,7/18/1994,en,12000000,107,4.8,219,0.242909091
693,89460381,FALSE,"[18, 10752]",28,Apocalypse Now,16.393904,8/15/1979,en,31500000,153,8.1,2294,0
694,8862354,FALSE,"[28, 18, 14, 27]",20481,Nightbreed,6.029138,2/16/1990,en,11000000,102,6.4,109,0.324966667
695,20080020,FALSE,"[12, 10751]",36355,Flipper,6.39539,5/17/1996,en,25530000,95,5.3,88,0
696,27107960,FALSE,[878],3604,Flash Gordon,7.437376,9/1/1980,en,35000000,111,6.1,251,0
697,13000000,FALSE,"[35, 18]",35711,Cooley High,2.766022,6/25/1975,en,750000,107,7.3,18,-0.48615
698,6000000,FALSE,"[35, 80]",692,Pink Flamingos,4.988624,3/12/1972,en,12000,93,6.2,121,0.009628571
699,106260000,FALSE,[18],12102,Kramer vs. Kramer,7.151923,12/18/1979,en,8000000,105,7.4,521,0
700,176070171,FALSE,"[28, 80]",9654,The Italian Job,10.101015,5/30/2003,en,60000000,110,6.6,2067,-0.0383375
701,39363635,FALSE,[18],687,Dead Man Walking,6.78208,12/29/1995,en,11000000,122,7.3,381,0
702,7985929,FALSE,"[35, 18, 10751]",47881,My Giant,4.147914,4/10/1998,en,0,103,5.1,34,0
703,173013509,FALSE,"[36, 18, 12]",2289,Cold Mountain,8.101738,12/24/2003,en,79000000,154,6.8,578,0.066606667
704,1200000,FALSE,"[80, 18]",173689,Lights of New York,1.392344,7/18/1928,en,75000,57,5.7,3,0
705,110627965,FALSE,"[80, 18, 9648, 53, 28]",1642,The Net,9.483887,7/28/1995,en,22000000,114,5.7,381,0
706,10250000,FALSE,"[12, 80, 18, 9648, 53]",574,The Man Who Knew Too Much,8.700547,6/1/1956,en,2500000,120,7.3,298,0
707,15116634,FALSE,"[27, 53]",10987,Halloween: The Curse of Michael Myers,7.336308,9/29/1995,en,5000000,88,5,187,0.150747368
708,2835116,FALSE,[18],18197,Running on Empty,5.019264,9/7/1988,en,0,116,7.5,64,0
709,15073942,FALSE,"[28, 12, 53]",10750,Toy Soldiers,8.747743,4/24/1991,en,0,112,6.2,97,0
710,399,FALSE,"[18, 10769]",14785,Bandit Queen,1.964267,9/9/1994,en,0,119,7.2,12,-0.116866667
711,57915972,FALSE,"[80, 35]",11896,Throw Momma from the Train,6.110689,12/11/1987,en,14000000,88,6,152,0
712,35739755,FALSE,[35],8005,Robin Hood: Men in Tights,9.870431,7/28/1993,en,20000000,104,6.4,614,0
713,104155843,FALSE,"[27, 878, 53]",8843,The Cell,9.76131,8/17/2000,en,33000000,107,6,466,-0.18825
714,3109904,FALSE,[27],24924,Night of the Demons,5.921193,10/14/1988,en,1200000,90,6.2,76,0.001771429
715,220021259,FALSE,"[9648, 53]",207932,Inferno,14.414847,10/13/2016,en,75000000,121,5.7,2493,0
716,97437106,FALSE,"[10749, 16, 12, 35, 10751, 14]",228326,The Book of Life,7.202456,10/1/2014,en,50000000,95,7.3,814,-0.201016667
717,22942221,FALSE,"[28, 80, 18, 53]",4597,Armored,7.238112,12/4/2009,en,20000000,88,5.5,222,0.2242
718,1800000,FALSE,[18],140581,Damaged Lives,1.377743,9/15/1933,en,10000,61,3.5,2,0
719,119000410,FALSE,"[35, 18, 36]",6538,Charlie Wilson's War,6.498904,12/19/2007,en,75000000,102,6.5,367,0.026
720,76657000,FALSE,"[10402, 12, 35, 10751]",11176,The Muppet Movie,6.808445,5/31/1979,en,0,97,7,175,0
721,35610100,FALSE,"[80, 18, 28, 53]",14664,Sharky's Machine,4.225409,12/18/1981,en,0,122,6.1,32,0
722,176997168,FALSE,"[28, 18, 53, 80, 9648]",9386,In the Line of Fire,8.676696,7/8/1993,en,40000000,128,6.8,414,0
723,28200,FALSE,"[99, 10402]",53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),1.776502,10/26/2010,en,0,116,7.6,12,0
724,25000000,FALSE,"[35, 18, 10749]",284,The Apartment,10.134602,6/15/1960,en,3000000,125,8.1,539,0.28535
725,319131050,FALSE,"[18, 28, 53, 10752]",16869,Inglourious Basterds,24.750946,8/18/2009,en,70000000,153,7.9,7059,0.146628571
726,16945171,FALSE,"[28, 80, 18, 53]",24873,Death Wish 3,6.358443,11/1/1985,en,9000000,92,6.1,72,0
727,278304578,FALSE,"[27, 53]",381288,Split,24.601236,11/15/2016,en,9000000,117,7,5015,0
728,589390539,FALSE,"[28, 12, 35, 878]",607,Men in Black,14.091796,7/2/1997,en,90000000,98,6.9,4835,0
729,43101594,FALSE,[18],4995,Boogie Nights,7.997701,9/11/1997,en,15000000,155,7.5,865,-0.42795
730,280000000,FALSE,"[28, 14]",364,Batman Returns,8.945291,6/19/1992,en,80000000,126,6.7,1845,0
731,20497844,FALSE,"[18, 53, 878]",339988,The Circle,57.596217,4/27/2017,en,18000000,110,5.4,1232,0
732,38535221,FALSE,[18],1913,The Sea Inside,10.408162,9/3/2004,es,12806000,125,7.3,241,-0.3311
733,50007546,FALSE,"[35, 18, 10749]",13972,The Women,6.903459,9/12/2008,en,16000000,114,4.6,103,0.011671429
734,343816,FALSE,"[80, 18]",13573,The United States of Leland,6.487051,1/18/2003,en,0,108,6.5,98,-0.137933333
735,12706478,FALSE,"[9648, 53]",9748,D.O.A.,7.012199,3/18/1988,en,0,96,5.9,39,-0.125111111
736,74608570,FALSE,"[18, 10749]",12618,Random Hearts,5.246651,10/8/1999,en,64000000,133,5.2,67,0.044423529
737,68700000,FALSE,"[878, 9648, 12]",62,2001: A Space Odyssey,16.42756,4/10/1968,en,10500000,149,7.9,3348,0.157783333
738,113019290,FALSE,"[18, 10749]",8055,The Reader,9.833574,12/10/2008,en,32000000,124,7.3,904,0
739,119718203,FALSE,"[35, 18, 14]",2928,Michael,7.907148,12/25/1996,en,0,105,5.5,186,-0.098928571
740,356613439,FALSE,"[53, 9648]",13448,Angels & Demons,13.121823,5/13/2009,en,150000000,138,6.5,2399,-0.029346667
741,28460702,FALSE,"[35, 10749]",36361,House Calls,1.755562,3/15/1978,en,0,98,7.6,5,0
742,124731534,FALSE,"[18, 10402]",1677,Ray,7.299801,10/29/2004,en,40000000,152,7.2,524,0
743,32648673,FALSE,[35],11381,Tommy Boy,7.290292,3/31/1995,en,0,97,6.7,332,0.221733333
744,311245,FALSE,"[35, 18]",34328,Monster in a Box,1.141324,5/15/1992,en,0,87,4.8,4,0
745,45100,FALSE,"[18, 36]",643,Battleship Potemkin,8.934199,12/24/1925,ru,0,75,7.5,233,0
746,17693675,FALSE,[18],76025,Shame,10.38798,10/2/2011,en,6500000,100,7,961,0.24825
747,15705007,FALSE,"[9648, 18, 53, 10749, 10752]",10491,Enigma,5.335726,1/22/2001,en,0,119,6.1,81,0
748,14363400,FALSE,[18],24153,The Buddy Holly Story,3.076982,5/18/1978,en,1200000,113,7.5,33,-0.258033333
749,192452832,FALSE,"[12, 16, 35, 10751]",533,The Curse of the Were-Rabbit,10.845361,9/4/2005,en,30000000,85,6.8,705,0
750,346594,FALSE,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6,31,0.39225
751,460226,FALSE,"[18, 28, 80]",934,Rififi,6.102953,4/13/1955,fr,0,122,7.7,102,0
752,36448200,FALSE,"[35, 18, 10749]",13203,Son in Law,6.381064,7/2/1993,en,0,95,5.6,83,0.269925
753,13200170,FALSE,"[10749, 18]",26561,Enchanted April,3.289453,11/6/1991,en,0,89,6.9,25,0.188788333
754,52970014,FALSE,"[35, 10751]",11870,Big Fat Liar,7.438193,2/8/2002,en,15000000,88,5.5,216,0.327333333
755,4398938,FALSE,"[35, 18]",11832,Babette's Feast,6.131317,8/28/1987,da,0,102,7,84,0
756,71868327,FALSE,"[28, 12, 35]",134,"O Brother, Where Art Thou?",8.391545,8/30/2000,en,26000000,106,7.3,1207,0.24675
757,4000000,FALSE,"[35, 18]",11129,Human Traffic,6.48852,6/4/1999,en,600000,99,6.7,105,-0.193583333
758,51718367,FALSE,"[53, 18]",988,The China Syndrome,6.326169,3/16/1979,en,5900000,122,7.1,103,0
759,33771174,FALSE,"[35, 18, 10749]",10564,Where the Heart Is,6.176906,4/27/2000,en,15000000,120,6.9,170,0
760,17343596,FALSE,"[35, 10749]",19053,Valley Girl,4.990862,4/8/1983,en,350000,99,6.1,66,0
761,11740000,FALSE,"[12, 18, 36, 10752]",11646,Gallipoli,7.548811,8/13/1981,en,3000000,112,7.1,121,0
762,45892212,FALSE,"[28, 53, 80]",4105,Black Rain,7.986245,9/22/1989,en,30000000,125,6.2,264,-0.257
763,50671850,FALSE,[27],11932,Bride of Chucky,7.283501,10/16/1998,en,25000000,89,5.5,401,0
764,1143856,FALSE,"[18, 53, 9648, 10749]",17606,The Other Man,5.083486,12/25/2008,en,15000000,90,5.1,60,0
765,9800000,FALSE,"[18, 878]",400710,Flatliners,18.700337,9/28/2017,en,19000000,110,5.4,92,0.115628571
766,495303,FALSE,"[12, 35, 878]",7512,Idiocracy,7.255815,9/1/2006,en,30000000,84,6.3,728,0
767,15431177,FALSE,"[18, 10751]",15487,The Greatest Game Ever Played,6.600302,9/30/2005,en,25000000,120,6.9,122,0
768,126546825,FALSE,"[28, 878]",240832,Lucy,48.800106,7/14/2014,en,40000000,89,6.2,6500,0.176425
769,68766121,FALSE,[27],10066,House of Wax,7.976389,4/30/2005,en,40000000,113,5.5,756,-0.13766
770,62112895,FALSE,"[18, 36, 10749]",1722,Captain Corelli's Mandolin,6.357771,4/18/2001,en,57000000,131,5.6,160,-0.20628
771,52277485,FALSE,[18],13920,Radio,6.396437,10/24/2003,en,32000000,109,6.8,164,0
772,368100420,FALSE,"[35, 18, 10749]",8488,Hitch,8.301376,2/10/2005,en,70000000,118,6.3,1846,0.302942857
773,187479518,FALSE,"[16, 10751]",12429,Ponyo,10.056464,7/19/2008,ja,41677699,100,7.5,1030,0
774,19629760,FALSE,"[27, 9648, 878]",1091,The Thing,16.311293,6/25/1982,en,15000000,109,7.8,1778,0
775,48482,FALSE,"[80, 18, 53]",11660,Following,7.576454,9/12/1998,en,6000,69,7.2,380,0
776,41237648,FALSE,"[35, 18, 10749, 53]",9895,Man of the Year,9.883275,10/9/2006,en,20000000,115,5.7,135,-0.016392308
777,271375,FALSE,"[18, 28, 35, 53, 80]",17133,Homegrown,2.967847,1/1/1998,en,0,102,5.5,16,0.366842857
778,346594,FALSE,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6,31,0.39225
779,33889159,FALSE,"[35, 18, 10751, 10749]",9655,She's the Man,7.438376,3/17/2006,en,20000000,105,6.4,748,0
780,939423,FALSE,"[28, 35]",47871,Honky Tonk Freeway,1.353283,8/21/1981,en,24000000,107,0,0,0
781,259012,FALSE,[18],58648,Closet Land,2.310729,3/6/1991,en,4000000,94,6.6,11,-0.122816667
782,869325,FALSE,"[28, 12, 14, 878]",27549,Beastmaster 2: Through the Portal of Time,3.094512,6/8/1991,en,6000000,107,4.6,17,-0.135128571
783,502758,FALSE,[18],27064,Mishima: A Life in Four Chapters,4.648784,5/15/1985,en,5000000,121,7.7,40,0
784,214104620,FALSE,"[36, 80, 18]",11322,Public Enemies,10.094775,7/1/2009,en,80000000,140,6.5,1457,0.050014286
785,33333531,FALSE,"[53, 878]",22825,The Box,8.48663,9/17/2009,en,30000000,115,5.4,658,0.005769565
786,494471524,FALSE,"[28, 12, 18]",664,Twister,9.44316,5/10/1996,en,92000000,113,6.1,1031,0
787,15000000,FALSE,"[36, 18]",24973,The Egyptian,2.60777,8/25/1954,en,5000000,139,6.3,12,0
788,116766556,FALSE,[18],866,Finding Neverland,7.781177,10/17/2004,en,25000000,106,7.2,1355,0
789,73276047,FALSE,[18],7979,The Kite Runner,5.26356,10/14/2007,en,20000000,128,7.3,435,0.314975
790,32255440,FALSE,"[18, 10749]",10436,The Age of Innocence,10.976604,9/17/1993,en,34000000,139,7,190,0
791,665450,FALSE,[18],31546,American Buffalo,2.440753,9/13/1996,en,0,88,6,11,-0.71195
792,507941,FALSE,[99],28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2.268693,12/29/1999,en,0,91,6.3,18,0
793,2744253,FALSE,"[35, 99]",19973,Comedian,2.864843,10/25/2002,en,0,82,6.9,26,0
794,361832400,FALSE,"[12, 28, 53]",36643,The World Is Not Enough,14.133563,11/8/1999,en,135000000,128,6.1,929,0
795,64227,FALSE,"[80, 53]",32079,Cohen and Tate,1.977316,1/1/1988,en,0,86,7.3,11,0.07985
796,484592,FALSE,"[18, 10749]",79120,Weekend,5.674718,9/22/2011,en,8000,96,7.4,175,-0.398275
797,8362969,FALSE,"[28, 35, 18, 10749]",11300,Something Wild,5.953688,11/7/1986,en,0,113,6.5,71,-0.19042
798,362744280,FALSE,"[53, 80]",163,Ocean's Twelve,10.471163,12/9/2004,en,110000000,125,6.4,2302,-0.191904348
799,3484331,FALSE,"[28, 18, 36, 37]",10935,Heaven's Gate,5.605033,11/19/1980,en,44000000,219,6.6,62,-0.208630769
800,18100189,FALSE,"[18, 53]",79548,Gone,7.118385,2/23/2012,en,0,94,5.9,363,-0.0861875
801,11207130,FALSE,"[18, 10752]",8988,Stop-Loss,7.699555,3/28/2008,en,25000000,113,6.1,89,0.140283333
802,41299492,FALSE,"[35, 10749, 18]",4942,Leatherheads,6.850892,3/24/2008,en,58000000,114,5.7,135,-0.297233333
803,356613439,FALSE,"[53, 9648]",13448,Angels & Demons,13.121823,5/13/2009,en,150000000,138,6.5,2399,-0.029346667
804,152000000,FALSE,"[18, 27, 10402]",13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,en,50000000,116,7,1892,-0.241575
805,5300000,FALSE,"[16, 28, 878]",13647,The Invincible Iron Man,4.617309,1/23/2007,en,0,83,5.6,46,-0.0405
806,61255921,FALSE,[18],13416,Friday Night Lights,6.523661,10/8/2004,en,30000000,118,7,161,-0.038416667
807,60864870,FALSE,"[35, 80, 18]",9085,Harlem Nights,6.59285,11/17/1989,en,30000000,116,5.7,90,-0.015
808,153962963,FALSE,"[10749, 35, 80, 18]",256591,Focus,10.672398,2/25/2015,en,50100000,105,6.7,2737,0.243557143
809,8946237,FALSE,"[35, 53]",10342,Teaching Mrs. Tingle,6.513341,8/11/1999,en,13000000,96,5.3,99,-0.075672727
810,7523634,FALSE,"[18, 35]",234200,Pride,6.99367,9/12/2014,en,0,119,7.7,489,0.251166667
811,38505009,FALSE,[35],9788,Accepted,7.269129,8/18/2006,en,23000000,93,6.2,438,-0.131244444
812,231976425,FALSE,"[18, 10749, 10752]",409,The English Patient,6.903152,11/14/1996,en,27000000,162,7,598,-0.2121
813,27734391,FALSE,"[80, 18]",11060,Internal Affairs,5.846849,1/12/1990,en,0,114,6.4,81,-0.64335
814,25461,FALSE,[18],23160,Werckmeister Harmonies,10.884426,7/12/2000,hu,0,145,7.4,68,0
815,2365467,FALSE,[18],157847,Joe,11.058725,4/11/2014,en,4000000,118,6.5,362,0
816,12600000,FALSE,"[80, 18, 53]",573,Frenzy,6.491456,5/25/1972,en,3500000,116,7.2,182,-0.319133333
817,72778712,FALSE,"[28, 35, 99]",12094,Jackass Number Two,6.387799,9/22/2006,en,11000000,95,6.4,327,-0.4417
818,114194847,FALSE,"[10402, 18, 10749, 80]",9762,Step Up,12.71853,8/11/2006,en,12000000,104,6.7,1187,-0.075757143
819,9801375,FALSE,"[18, 10749]",1791,The Piano Teacher,7.252297,5/14/2001,fr,3000000,131,7.2,210,0.1051125
820,12601706,FALSE,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0
821,12601706,FALSE,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0
822,105173115,FALSE,"[35, 10749, 18]",9870,Forgetting Sarah Marshall,9.076462,4/17/2008,en,30000000,111,6.4,1252,0
823,9995168,FALSE,"[10749, 35, 18, 14]",11227,Angel-A,6.306973,12/21/2005,fr,15000000,91,6.8,187,0.4968
824,18644570,FALSE,"[35, 10749]",14347,Blame It on Rio,7.604808,2/17/1984,en,0,100,5.9,52,-0.124525
825,3109904,FALSE,[27],24924,Night of the Demons,5.921193,10/14/1988,en,1200000,90,6.2,76,0.001771429
826,2945600,FALSE,"[28, 12, 10749, 37]",38665,The Legend of the Lone Ranger,2.092228,8/20/1981,en,18000000,98,3.7,14,-0.14306
827,64350171,FALSE,"[28, 12, 53]",9091,Sudden Death,6.230184,12/22/1995,en,35000000,106,5.5,182,0.04294
828,6000000,FALSE,"[35, 80]",692,Pink Flamingos,4.988624,3/12/1972,en,12000,93,6.2,121,0.009628571
829,7985929,FALSE,"[35, 18, 10751]",47881,My Giant,4.147914,4/10/1998,en,0,103,5.1,34,0
830,110627965,FALSE,"[80, 18, 9648, 53, 28]",1642,The Net,9.483887,7/28/1995,en,22000000,114,5.7,381,0
831,57814445,FALSE,"[14, 35, 10751]",322240,Nine Lives,10.67825,8/3/2016,en,30000000,87,5.5,309,0
832,69623713,FALSE,"[27, 53]",9792,The Hills Have Eyes,6.944059,3/10/2006,en,15000000,107,6.1,784,0
833,34377585,FALSE,"[35, 14]",36914,Like Father Like Son,4.305044,10/2/1987,en,0,96,5.3,42,0.084
834,27105095,FALSE,"[27, 53]",10069,Stay Alive,5.457788,3/24/2006,en,9000000,100,5.3,167,-0.02001
835,242295562,FALSE,"[28, 18, 9648, 53]",9268,Eraser,7.169163,6/21/1996,en,100000000,115,5.6,586,-0.05566
836,45681173,FALSE,"[28, 12, 80, 878, 53]",5549,RoboCop 2,7.789503,6/22/1990,en,35000000,117,5.7,528,0.016058333
837,42721196,FALSE,"[14, 35, 10749]",10019,Mannequin,7.290731,2/13/1987,en,6000000,89,5.5,136,0
838,56309766,FALSE,"[18, 27, 53]",9030,The Eye,7.794845,2/1/2008,en,12000000,98,5.5,299,0
839,4073489,FALSE,"[18, 36]",402298,Denial,8.473219,9/30/2016,en,10000000,109,6.5,180,0
840,4217115,FALSE,"[35, 10402]",9781,Detroit Rock City,8.338001,8/13/1999,en,6500000,95,6.7,107,0.43445
841,72700000,FALSE,"[28, 878, 53]",10796,The One,8.176163,11/2/2001,en,49000000,87,5.7,468,0
842,43101594,FALSE,[18],4995,Boogie Nights,7.997701,9/11/1997,en,15000000,155,7.5,865,-0.42795
843,325233863,FALSE,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106
844,17626234,FALSE,"[18, 12]",9922,The Postman,7.295069,12/25/1997,en,80000000,177,6.1,327,0
845,83073883,FALSE,"[35, 18, 10749]",11931,In Her Shoes,8.730525,10/7/2005,en,0,130,6,468,0.46455
846,202026112,FALSE,[35],7552,Fun with Dick and Jane,6.87248,12/21/2005,en,100000000,90,5.9,693,0
847,273644,FALSE,"[14, 16, 10749, 10751]",54113,The Swan Princess: Escape from Castle Mountain,7.915903,1/1/1997,en,0,71,5.8,91,-0.109625
848,68700000,FALSE,"[878, 9648, 12]",62,2001: A Space Odyssey,16.42756,4/10/1968,en,10500000,149,7.9,3348,0.157783333
849,1007583,FALSE,[18],29973,Cobb,2.791214,12/2/1994,en,0,128,6.1,29,0.20288
850,160000000,FALSE,"[12, 28, 53]",36670,Never Say Never Again,11.885624,10/7/1983,en,36000000,134,5.8,367,0.013
851,4505922,FALSE,"[35, 10749]",10218,Swingers,7.588876,10/18/1996,en,200000,94,6.8,266,0
852,13000000,FALSE,"[35, 18]",35711,Cooley High,2.766022,6/25/1975,en,750000,107,7.3,18,-0.48615
853,45100,FALSE,"[18, 36]",643,Battleship Potemkin,8.934199,12/24/1925,ru,0,75,7.5,233,0
854,486021,FALSE,"[9648, 80, 18]",1990,Paranoid Park,5.660398,5/21/2007,en,0,85,6.4,142,-0.117172727
855,205068,FALSE,"[35, 27, 878]",27274,Frankenhooker,5.252586,6/1/1990,en,2500000,85,5.8,68,0
856,50871113,FALSE,"[28, 80]",10027,Unleashed,6.634654,2/2/2005,en,45000000,103,6.6,572,-0.6948
857,20710451,FALSE,"[18, 36]",10264,Hamlet,8.931482,12/19/1990,en,0,130,6.7,104,-0.075080357
858,173000000,FALSE,"[14, 35, 10751]",2698,Evan Almighty,8.117033,6/9/2007,en,175000000,96,5.3,1308,-0.129527273
859,251495,FALSE,"[27, 53]",12700,Dominion: Prequel to the Exorcist,6.975072,5/20/2005,en,30000000,117,4.8,79,-0.193015385
860,4000000,FALSE,"[35, 18]",11129,Human Traffic,6.48852,6/4/1999,en,600000,99,6.7,105,-0.193583333
861,98159963,FALSE,"[28, 35, 53, 10749]",37821,Killers,8.691001,6/4/2010,en,75000000,100,5.7,839,0.00136
862,123729176,FALSE,"[878, 12, 28]",2135,The Time Machine,8.974641,3/4/2002,en,80000000,96,5.8,685,-0.064838462
863,382267,FALSE,"[18, 53]",16083,First Snow,4.310749,5/5/2006,en,0,101,6.3,49,-0.320033333
864,126546825,FALSE,"[28, 878]",240832,Lucy,48.800106,7/14/2014,en,40000000,89,6.2,6500,0.176425
865,2983784,FALSE,"[35, 27]",18086,Fright Night Part 2,9.058252,4/7/1988,en,0,104,6.5,86,0
866,14000000,FALSE,"[27, 53]",10823,Children of the Corn,7.967077,3/9/1984,en,800000,93,5.6,258,0.256014286
867,639000,FALSE,[18],25784,Journey from the Fall,1.253718,2/22/2006,vi,1300000,135,5,1,0
868,312642,FALSE,"[28, 12, 18]",46301,Disappearances,1.567636,5/11/2007,en,1500000,118,4.2,3,-0.176771429
869,18671317,FALSE,"[18, 36, 10752]",10142,Casualties of War,6.245798,8/18/1989,en,22500000,113,6.8,216,-0.2773
870,230685453,FALSE,"[28, 35, 53]",11665,Get Smart,7.914717,6/19/2008,en,80000000,110,6,1140,-0.2389
871,261465,FALSE,"[18, 53]",390051,Aftermath,12.074961,4/6/2017,en,10500000,92,5.7,197,0
872,159157447,FALSE,[37],33,Unforgiven,13.508984,8/7/1992,en,14000000,131,7.8,1211,0.4934
873,240697856,FALSE,"[28, 12, 878]",121856,Assassin's Creed,28.726872,12/21/2016,en,125000000,115,5.4,3058,0.127025
874,5989640,FALSE,"[53, 878, 12, 28]",10077,A Sound of Thunder,9.405635,5/15/2005,en,80000000,110,4.7,118,0.017973684
875,4651977,FALSE,[18],20763,Radio Flyer,5.499585,2/21/1992,en,35000000,114,6.7,57,-0.0011
876,227853986,FALSE,"[28, 12, 35, 80, 53]",942,Lethal Weapon 2,11.851028,7/7/1989,en,25000000,114,6.7,1128,0
877,237382724,FALSE,[35],38745,Gulliver's Travels,8.176305,12/25/2010,en,112000000,85,4.9,675,0.4618
878,38368909,FALSE,"[35, 10749]",9794,Employee of the Month,7.015971,10/6/2006,en,12000000,103,5.4,164,0
879,100230832,FALSE,[18],9563,Any Given Sunday,8.857951,12/16/1999,en,55000000,163,6.8,467,-0.020642857
880,15000000,FALSE,"[36, 18]",24973,The Egyptian,2.60777,8/25/1954,en,5000000,139,6.3,12,0
881,849915,FALSE,"[16, 12, 10751]",19947,The Adventures of Mark Twain,2.926165,3/1/1985,en,0,86,6.8,23,0.7941
882,5781885,FALSE,"[27, 878]",9102,Screamers,6.484106,9/8/1995,en,20000000,108,6.1,158,0.14368
883,9879971,FALSE,"[80, 18]",868,Tsotsi,5.858028,8/18/2005,af,3000000,94,6.9,99,0.9464
884,33461269,FALSE,"[28, 12, 35, 18]",11856,Air America,8.640014,8/10/1990,en,0,112,5.3,154,0.38322
885,368780809,FALSE,"[12, 28, 53, 878]",331,Jurassic Park III,1.861019,7/18/2001,en,93000000,92,5.7,2239,-0.044435714
886,117575636,FALSE,"[80, 18, 27, 9648, 878, 53]",10145,The Forgotten,6.997902,9/24/2004,en,42000000,91,5.5,378,0
887,89792502,FALSE,"[28, 14, 53]",23629,Sucker Punch,12.350326,3/24/2011,en,82000000,110,6,1772,0
888,478207520,FALSE,"[28, 35, 18, 53]",787,Mr. & Mrs. Smith,10.947502,6/7/2005,en,110000000,120,6.5,3283,-0.099455556
