Vigilante Force,93018,"[28, 18, 80, 12]",1.745186,1976-09-09,False,en,6,5.5,89,0,0,0
The Double-D Avenger,94740,"[28, 35]",1.003723,2001-09-17,False,en,0,0.0,77,0,0,0
Dragon Wars: D-War,10253,"[14, 18, 27, 28, 53, 878]",6.026141,2007-02-08,False,ko,106,4.0,90,70000000,53587404,0.13085714285714284
Tarzan the Ape Man,26845,"[28, 12]",5.240455,1932-04-02,False,en,44,6.5,100,0,0,-0.067825
The Death of Ocean View Park,259572,"[28, 53]",1.01426,1979-10-19,False,en,0,0.0,100,0,0,0
Darkman III: Die Darkman Die,19002,"[28, 53, 878]",3.580225,1996-08-20,False,en,33,4.0,87,0,0,0
The Piano Teacher,1791,"[18, 10749]",7.252297,2001-05-14,False,fr,210,7.2,131,3000000,9801375,0.1051125
The Mind's Eye,336265,"[28, 27, 878]",2.53427,2015-08-05,False,en,27,5.1,87,0,0,0.1185625
Cry Terror!,4926,[53],4.304555,1958-05-02,False,en,5,4.8,96,0,0,0
The Boss' Wife,67541,[35],1.341016,1986-01-01,False,en,3,6.0,83,0,0,0.9201
The Domino Principle,32029,"[18, 80]",1.935277,1977-03-23,False,en,9,5.2,100,0,0,0.04018333333333333
Rain Without Thunder,200450,[],1.76663,1993-02-05,False,en,1,5.0,85,0,0,-0.48255
Salaam-E-Ishq,25869,"[18, 10769, 10749]",2.675028,2007-01-25,False,hi,16,5.8,216,0,0,-0.25172666666666665
Night of the Comet,18462,"[35, 27, 878]",5.869497,1984-11-16,False,en,98,6.1,95,3000000,14418922,-0.241475
Curly Sue,11894,"[35, 18, 10751, 10749]",8.841897,1991-10-24,False,en,115,5.5,101,0,0,0.2232153846153846
Dr. Jekyll and Mr. Hyde,3019,"[27, 878]",4.59255,1931-12-31,False,en,63,7.2,98,0,0,0
Jane and the Lost City,171571,[12],1.376083,1987-09-03,False,en,2,2.8,0,0,0,0
Caught in the Draft,108014,"[35, 10749, 10752]",1.172094,1941-07-04,False,en,3,6.3,82,0,0,0
Evening,6022,"[18, 10749]",3.763685,2007-06-09,False,en,51,5.7,130,0,0,0.005376470588235283
Broken Arrow,9208,"[28, 12, 18, 53]",7.69462,1996-02-09,False,en,474,5.7,108,50000000,150270147,0
Gardens of the Night,16867,"[80, 18]",3.746802,2008-11-21,False,en,29,6.5,110,0,0,0
Intensive Care,339482,[],1.843386,1982-11-09,False,en,0,0.0,80,0,0,-0.1052625
The House on Carroll Street,75889,[18],2.149839,1988-03-04,False,en,8,5.4,101,0,0,-0.13396666666666665
Slaughter High,27886,[27],3.352398,1986-11-14,False,en,29,6.1,90,0,0,0.19321
Bullwhip,141669,[37],1.726846,1958-05-25,False,en,6,3.8,80,0,0,0
Blood on the Moon,29966,"[28, 37, 18]",2.978562,1948-11-09,False,en,17,5.8,88,0,88,0
Kroko,11189,[18],1.356101,2003-10-01,False,de,2,4.3,92,0,0,-0.48845
Little Chenier,77969,[18],1.171324,2008-02-29,False,en,1,10.0,120,1800000,0,0
Invitation to Hell,81009,"[27, 9648, 878]",1.295361,1984-05-24,False,en,3,4.8,96,0,0,0.39032
Blue Juice,18762,"[35, 10749]",3.201608,1995-09-15,False,en,13,3.6,90,0,0,0.30835
The Dorm That Dripped Blood,54132,"[27, 9648, 53]",1.434433,1982-04-02,False,en,10,5.2,88,0,0,0.3952
Maiden Voyage,25439,"[10770, 28]",2.02654,2005-01-01,False,en,4,3.5,0,0,0,-0.0014866666666666659
To Sleep with a Vampire,53149,"[18, 27, 10749, 53]",1.386781,1993-01-28,False,en,2,5.3,81,0,0,0
Return to the Lost World,50808,"[28, 14, 27, 878]",1.29085,1992-04-07,False,en,3,6.3,95,0,0,-0.945
Beretta's Island,5128,"[28, 80]",1.534366,1994-05-05,False,en,4,2.8,90,0,0,-0.1998
Punk Rock Holocaust,128191,"[27, 10402]",1.631518,2004-10-31,False,en,1,3.0,95,0,0,0
Chronos,18493,[99],2.940294,1985-05-10,False,en,21,7.5,43,0,0,-0.46875
The Shoes of the Fisherman,17665,[18],2.222247,1968-01-01,False,en,11,6.2,156,0,0,0.5138
Pufnstuf,63859,"[35, 10751, 14, 10402]",1.580778,1970-05-03,False,en,7,7.4,94,0,0,0.2430875
Just Looking,100975,"[18, 35]",1.508523,1999-10-21,False,en,5,5.8,97,3000000,0,-0.9848
Return to Cabin by the Lake,30781,"[9648, 27, 53]",1.534106,2001-08-14,False,en,7,4.1,89,0,0,0.027758333333333333
Chocolat,392,"[35, 18, 10749]",8.141895,2000-12-14,False,en,1057,6.8,121,25000000,152500343,0.239975
Halla Bol,23848,"[18, 10769]",1.74622,2008-01-11,False,hi,6,5.3,150,0,0,0
Jane Eyre,38684,"[18, 10749]",6.145302,2011-03-11,False,en,469,7.0,120,0,34710627,-0.1471230769230769
The Oklahoma Kid,39459,"[37, 36]",1.804362,1939-03-11,False,en,5,5.7,85,0,0,0
Herbie Fully Loaded,11451,"[35, 10751, 12, 14, 10749]",8.35774,2005-06-22,False,en,607,5.1,101,50000000,66002004,-0.22925714285714285
Sleuth,993,"[9648, 53]",7.631181,1972-12-10,False,en,163,7.5,138,0,0,0.008141666666666667
Gospel of Deceit,127825,[],1.170309,2006-04-28,False,en,2,5.0,0,0,0,-0.2512666666666667
The House That Dripped Blood,39261,"[27, 9648]",2.322241,1971-06-16,False,en,27,6.3,102,0,0,-0.05197241379310345
The Peterville Diamond,175967,[35],1.054158,1943-01-11,False,en,1,6.0,85,0,0,0
Game of Death II,48773,"[18, 28]",2.422745,1981-03-21,False,cn,25,4.9,96,0,0,-0.010850000000000007
To Paris with Love,59141,"[18, 10749, 35]",1.883428,1955-01-01,False,it,1,4.0,78,0,0,0
13 Gantry Row,173795,[],1.401191,1998-01-09,False,en,0,0.0,90,0,0,0
Slackers,20009,"[35, 10749]",8.857715,2002-02-01,False,en,61,5.4,86,14000000,6413915,-0.057488235294117646
McBain,27350,[28],2.740334,1991-09-20,False,en,8,4.3,107,0,0,0.031050000000000005
An American in Paris,2769,"[18, 35, 10402, 10749]",9.844808,1951-08-08,False,en,140,6.9,113,2723903,4500000,0.191364
Tank,21871,"[28, 12, 35, 18, 53]",3.020277,1984-03-16,False,en,23,5.8,113,0,14134877,0
The Mad Magician,28363,"[27, 53, 9648]",2.31667,1954-05-19,False,en,13,7.1,72,0,0,-0.9194
Planet Raptor,27896,[878],1.561469,2007-08-08,False,en,3,2.0,87,0,0,0.2356
Sister Mary Explains It All,173670,"[35, 18]",1.627871,2001-05-27,False,en,1,5.0,77,0,0,0.34035
Live!,25218,[53],5.510861,2007-01-01,False,en,49,5.8,96,0,0,0
Guernsey,62297,[18],1.773809,2005-08-25,False,nl,4,5.9,90,0,0,0
The Queen's Sister,168801,"[10770, 35, 18, 36]",1.215977,2005-11-26,False,en,1,7.0,96,0,0,0.8705
Roadie,21024,"[35, 10402]",2.142141,1980-06-13,False,en,12,6.8,106,0,0,0.038400000000000024
Soft for Digging,41560,"[27, 18, 53]",1.10052,2001-07-01,False,en,2,7.5,74,0,0,0
Magnolia,334,[18],8.696982,1999-12-08,False,en,916,7.5,188,37000000,48451803,-0.1990769230769231
The Man Who Cheated Himself,38751,"[18, 53, 80, 9648]",1.718018,1950-12-26,False,en,9,5.9,81,0,0,0
Pollyanna,31102,[12],5.181415,1960-05-19,False,en,51,6.9,134,0,0,0
Homicide,22828,"[18, 80]",4.134099,1991-05-28,False,en,34,6.1,102,0,0,0.12765
Beloved Infidel,109949,"[18, 10749]",1.801006,1959-11-17,False,en,6,6.4,123,0,0,0.21193333333333333
Bombardier,62749,"[18, 10752]",1.153022,1943-05-14,False,en,3,5.3,99,0,0,0.20833333333333334
"Stay Away, Joe",49776,"[28, 35, 18, 10402, 10749, 37]",1.211608,1968-03-08,False,en,4,5.8,102,0,0,0.2386
Un macho de mujer,115127,[35],1.008887,2006-09-20,False,en,0,0.0,140,0,0,0
The Master Touch,18568,"[53, 10769]",2.067675,1972-12-08,False,it,5,6.0,112,0,0,-0.9796
Cruel Intentions 2,5458,"[18, 10749, 53]",6.930455,2000-11-09,False,en,107,4.4,87,0,0,-0.024300000000000002
Whipped,23531,"[35, 10749]",2.881621,2000-09-01,False,en,11,3.1,82,3000000,0,0.5621600000000001
Into the Blue 2: The Reef,16931,[28],4.039826,2009-04-21,False,en,40,5.0,92,0,0,-0.054799999999999995
The City Without Jews,80881,[18],1.200007,1924-07-25,False,en,4,6.0,80,0,0,0
The Adventures of the American Rabbit,87864,"[16, 14, 878, 10751]",1.141177,1986-01-17,False,en,4,6.3,85,0,0,0
The Lost Treasure of Sawtooth Island,127181,[10751],1.001687,1999-12-01,False,en,0,0.0,92,0,0,-0.5197333333333334
The Return of a Man Called Horse,35200,[37],2.2112,1976-06-28,False,en,10,5.3,129,0,0,0.9395333333333333
Kiss Me Deadly,18030,"[18, 9648, 53]",5.332157,1955-05-18,False,en,88,7.1,106,0,0,0
Fit to Kill,45029,"[28, 10749, 53]",2.799216,1993-10-27,False,en,7,5.0,97,0,0,0
The Last Unicorn,10150,"[14, 16, 10751]",7.51276,1982-11-19,False,en,125,6.9,92,0,6455530,0
Via Satellite,134105,[],1.283186,1998-10-15,False,en,1,5.0,90,0,0,0.2829333333333333
Lone Wolf and Cub: Baby Cart to Hades,41474,"[18, 28]",3.829391,1972-08-01,False,ja,35,6.7,89,0,0,0
The Razor's Edge,56135,"[18, 10749]",2.525211,1946-11-19,False,en,19,6.3,145,0,0,-0.25215
The Lady in Question,56598,"[28, 53]",1.25771,1940-08-07,False,en,5,6.8,80,0,0,0
Perceval,75733,"[10749, 36, 18]",1.407653,1978-02-07,False,fr,7,5.9,140,0,0,0
The Shining,694,"[27, 53]",28.248754,1980-05-22,False,en,4344,8.1,144,19000000,44017374,-0.24080000000000001
Nobody's Perfect,240478,[99],1.108281,2008-01-01,False,en,2,6.5,84,0,0,-0.42055
Phone Call from a Stranger,76229,[18],1.299943,1952-02-01,False,en,4,6.3,105,0,0,0
The '60s,30533,[18],2.411535,1999-02-07,False,en,13,5.5,172,0,0,-0.11149999999999999
White Noise,11804,"[18, 27, 53]",10.79153,2005-01-07,False,en,282,5.5,101,10000000,91196419,-0.11393076923076922
The Ninja Mission,38902,"[28, 18]",1.08101,1984-06-29,False,en,2,6.0,95,0,0,0.31783333333333336
Albino Alligator,8744,"[80, 18, 53]",3.3626,1996-09-09,False,en,48,5.6,97,6000000,0,0.1187
The Killer Elite,31604,"[80, 28]",3.490307,1975-12-19,False,en,27,5.8,122,0,0,-0.191225
Titanic,597,"[18, 10749, 53]",28.549703,1997-11-18,False,en,8385,7.6,194,200000000,1845034188,0.22203636363636364
Rob Roy,11780,[12],10.13323,1995-04-13,False,en,165,6.5,139,28000000,31596911,-0.08325
Deathrow Gameshow,73146,"[878, 53, 80, 27, 35]",1.662906,1987-12-04,False,en,11,5.8,83,200000,0,0
Vodka Lemon,56946,"[18, 35, 10749, 10769]",1.410729,2003-11-21,False,it,4,8.0,87,0,0,0
The Abandoned,345875,"[53, 27, 9648]",4.760369,2016-01-08,False,en,69,4.1,86,0,0,-0.07066
Vovochka,150238,[],1.037648,2002-01-01,False,en,1,1.0,0,0,0,0.0922
Escape from Atlantis,265853,"[14, 10751]",1.512443,1997-03-29,False,de,2,3.5,0,0,0,-0.31956666666666667
Foxes,32020,"[18, 53]",3.937096,1980-02-29,False,en,25,5.6,106,0,4400000,0.20538125
Good Time Max,15316,[18],2.496831,2008-10-28,False,en,12,6.1,79,0,0,0
Iqbal,21567,"[18, 10769]",2.618471,2005-08-26,False,en,21,6.5,150,0,0,0
Lifepod,19553,"[9648, 878, 53]",1.838204,1993-06-28,False,en,7,4.9,89,0,0,0.332
Superman II: The Richard Donner Cut,429486,"[14, 10749, 28, 12, 878]",3.900233,2006-11-28,False,en,44,7.5,116,0,0,-0.24325
Sugar & Spice,16723,"[80, 35]",5.162364,2001-01-24,False,en,64,5.8,81,11000000,13276953,-0.0488
Mutiny on the Buses,40570,[35],3.570522,1972-06-02,False,en,33,8.2,89,0,0,-0.6192666666666667
Memories of Me,107569,"[18, 35]",1.682682,1988-09-28,False,en,3,5.0,103,0,0,-0.3519
The Delicious,406953,[35],1.041531,2003-06-18,False,en,0,0.0,16,0,0,0
Father and Son,475594,"[10751, 18]",1.089555,2017-04-05,False,vi,0,0.0,90,0,0,0
McCabe & Mrs. Miller,29005,[37],7.027853,1971-06-24,False,en,87,7.3,120,0,0,0
All Over the Guy,21055,"[35, 10749]",3.019332,2001-03-07,False,en,25,5.7,95,0,1051948,0.3036
Walking Tall Part II,72455,"[28, 12, 18, 80]",1.726468,1975-09-28,False,en,11,5.1,109,0,0,0
It's All Gone Pete Tong,12109,"[18, 35, 10402]",3.922852,2004-09-12,False,en,55,7.1,90,2000000,120620,0
The Magic of Lassie,88203,"[18, 12, 28, 10751]",1.041754,1978-08-02,False,en,1,6.5,100,0,0,0
Cracked Nuts,85262,"[35, 10749]",1.073112,1931-04-18,False,en,1,8.0,65,0,0,0
Transylvania 6-5000,25133,"[35, 27]",3.797438,1985-11-08,False,en,26,4.9,93,0,0,-0.12038333333333333
The Bonfire of the Vanities,9586,"[35, 18]",8.594463,1990-12-21,False,en,121,5.3,125,47000000,15691192,0.06335555555555555
Iberia,102368,[],1.212356,2005-05-11,False,en,1,4.0,120,0,0,0
I Am Trying to Break Your Heart,14308,"[10402, 99]",1.597394,2002-06-21,False,en,4,8.0,92,0,0,0
Rudolph and Frosty's Christmas in July,40246,"[16, 14, 10751]",1.885248,1979-07-01,False,en,3,7.7,97,0,0,-0.02065
Falling from the Sky: Flight 174,76036,[18],1.454006,1995-10-10,False,en,5,4.9,93,0,0,0
Europa,9065,"[53, 18]",5.264464,1991-05-11,False,de,80,7.4,112,0,0,0.3490310344827587
The Flag of Humanity,413950,[],1.001346,1940-10-19,False,en,0,0.0,19,0,0,0.4644
Big City Blues,138341,"[35, 18]",1.877124,1932-09-18,False,en,1,7.0,63,0,0,0.38805
Ashanti,57926,"[28, 12, 18]",3.725423,1979-03-09,False,en,10,5.4,118,0,0,-0.1657
Camille 2000,36446,"[18, 10749]",1.833466,1969-07-15,False,en,7,6.9,130,0,0,0
13 Going on 30,10096,"[35, 14, 10749]",8.345456,2004-04-13,False,en,1346,6.2,98,37000000,96455697,0
"Yes, Giorgio",88451,"[18, 35, 10749, 10769]",1.070085,1982-09-24,False,en,1,5.0,110,19000000,0,0.2401125
White Chicks,12153,[35],7.091523,2004-06-23,False,en,763,6.4,109,37000000,113086475,0
Men of Honor,11978,[18],8.448912,2000-09-13,False,en,588,7.0,129,82343495,48814909,0
Harvie Krumpet,21131,"[16, 35]",4.285418,2003-10-23,False,en,54,7.0,23,0,0,0
Watership Down,11837,"[12, 16, 18]",5.574031,1978-10-14,False,en,180,7.3,88,1000000,3713768,-0.19362
Cold Winter Sun,189361,[18],1.103506,2004-11-22,False,es,2,3.0,104,0,0,-0.33715
I'm Not Rappaport,61536,[35],2.15334,1996-12-24,False,en,8,6.2,135,0,0,0
Marilyn Hotchkiss' Ballroom Dancing & Charm School,53905,"[35, 18, 10749]",2.381401,2006-01-24,False,en,12,5.1,103,2500000,0,0
Starlight,163539,[878],1.014914,1996-01-01,False,en,0,0.0,100,0,0,0.25007999999999997
Zombie Nation,25061,"[35, 27]",2.701491,2004-10-05,False,en,15,2.3,81,0,0,-0.2557133333333333
Vampyres,30885,"[27, 53]",3.082202,1974-01-01,False,en,17,4.5,87,0,0,0
A Shriek in the Night,22689,"[28, 9648, 53]",1.324061,1933-07-22,False,en,4,3.5,66,0,0,0
I Bury the Living,34084,[27],1.432189,1958-07-01,False,en,12,6.0,76,0,0,0
Creep,250574,"[53, 27]",7.112916,2014-06-23,False,en,279,6.1,82,0,0,-0.11803
Going Places,429416,[],2.242527,2017-12-31,False,en,0,0.0,0,0,0,0.2744357142857143
Break a Leg,215361,"[35, 18, 53]",1.767334,2005-04-21,False,en,1,7.0,98,0,0,0
Mickey's House of Villains,22643,"[16, 10751]",5.412176,2001-11-15,False,en,45,6.5,70,0,0,0
Bruce Almighty,310,"[14, 35]",9.867555,2003-05-23,False,en,3404,6.5,101,80000000,484572835,0.18136923076923078
Purple Butterfly,34561,"[10752, 18, 36]",1.702859,2003-05-22,False,zh,3,7.3,127,0,0,-0.01937777777777778
Dangerously They Live,71433,"[10752, 18, 53, 10749]",1.2495,1941-12-24,False,en,1,6.0,77,0,0,-0.3642
The Mutilation Man,215551,[],1.143496,1998-06-16,False,en,1,4.0,82,0,0,0.05186666666666667
Kiss Kiss Bang Bang,5236,"[28, 35, 80, 9648]",9.765731,2005-09-05,False,en,954,7.2,103,15000000,15785148,0.9761
The Angry Breed,182776,[],1.00294,1968-06-07,False,en,0,0.0,94,0,0,0
Messiah of Evil,24923,"[9648, 27]",3.264803,1973-01-01,False,en,31,6.7,90,0,0,0
Morvern Callar,18602,[18],3.771229,2002-01-01,False,en,36,7.1,97,0,0,-0.2162111111111111
Emma,3573,"[35, 18, 10749]",5.703418,1996-08-02,False,en,165,6.7,121,6000000,22231658,0.16018749999999998
Tapeheads,25447,"[35, 18]",7.462659,1988-10-21,False,en,17,5.4,93,0,343786,0
Mirror Mirror,62764,"[12, 14, 18, 35, 878, 10751]",9.536227,2012-03-15,False,en,1225,5.6,106,85000000,183018522,0
Mystery Men,9824,"[12, 14, 28, 35, 878]",6.024557,1999-08-06,False,en,261,5.7,121,68000000,29762011,-0.9975
Against the Law,441996,"[18, 36, 10749]",1.799249,2017-03-16,False,en,3,8.7,84,0,0,0
My Super Ex-Girlfriend,4474,"[14, 18, 28, 35, 80, 878]",5.920199,2006-06-20,False,en,483,4.8,95,0,60896147,0.13081428571428572
The Return of the Soldier,198491,[18],1.446057,1982-06-04,False,en,2,6.3,99,0,0,0
The Angel of Pennsylvania Avenue,131102,[],1.402429,1996-12-25,False,en,3,3.7,88,0,0,-0.47795
Rhythm on the Range,52019,[37],1.003307,1936-07-01,False,en,0,0.0,87,0,0,0.5423
The Cyclone,38366,"[10749, 18, 35]",4.96322,1996-01-01,False,it,146,6.6,91,0,0,0
The Hurt Locker,12162,"[18, 53, 10752]",9.634247,2008-10-10,False,en,1996,7.2,131,15000000,42000000,-0.03402857142857143
The Tenant,71112,"[27, 28, 53, 878]",1.787357,2011-08-19,False,en,5,2.7,96,0,0,0
Betsy's Wedding,18913,[35],2.520806,1990-06-22,False,en,12,5.3,94,0,19740070,0
Thunderbirds,14623,"[28, 12, 35, 10751, 14, 878]",5.854446,2004-07-23,False,en,98,4.3,95,57000000,28283637,-0.011529999999999999
Safe Harbour,30390,"[18, 10749]",2.385251,2007-10-30,False,en,3,5.5,103,2500000,0,-0.9812000000000001
Down in the Valley,7870,"[18, 10749]",4.712188,2005-05-13,False,en,68,6.0,112,8000000,852872,0.18746249999999998
Executive Power,273046,[53],1.872524,1997-09-25,False,en,0,0.0,90,0,0,0.15893333333333334
The Dollmaker,63092,[18],1.423996,1984-05-13,False,en,4,5.1,150,0,0,0
The Private Navy of Sgt. O'Farrell,106449,"[35, 10752]",1.002542,1968-05-08,False,en,0,0.0,92,0,0,0
Bait,14805,"[28, 53, 80]",7.990986,2000-09-14,False,en,50,6.0,119,35000000,0,0.38067894736842106
Niki and Flo,105558,[18],1.613042,2003-09-24,False,ro,4,4.9,95,0,0,0.04336250000000001
Trick or Treat,25438,"[27, 10402]",4.018731,1986-10-24,False,en,42,5.5,98,0,6797218,0
The Robber Bride,60496,"[18, 9648, 53]",1.110554,2007-03-03,False,en,1,5.0,89,0,0,-0.18408
Chronopolis,65504,"[878, 10751, 16]",1.150292,1982-01-01,False,fr,4,5.3,52,0,0,0.11125
Indian Summer,33506,"[35, 18]",2.439557,1993-04-23,False,en,17,6.8,97,0,0,0.32415
The Girls' Room,246180,"[35, 18]",1.00275,2000-03-02,False,en,0,0.0,101,0,0,-0.4893
The Apostate,344911,[878],1.086415,1987-01-01,False,ru,2,3.5,163,0,0,0.24005
Mungaru Male,39095,"[10402, 35, 18, 10749]",1.215599,2006-12-15,False,kn,6,7.3,143,330000,7800000,0
Superman Returns,1452,"[12, 14, 28, 878]",10.234001,2006-06-28,False,en,1520,5.4,154,270000000,391081192,-0.29941875
Public Domain,408498,[99],1.017816,2014-06-11,False,pt,0,0.0,98,0,0,0
West of Hot Dog,107294,"[35, 37]",1.665794,1924-12-30,False,en,4,5.1,30,0,0,-0.8655
The Second Coming of Suzanne,258634,[18],1.180149,1974-10-04,False,en,0,0.0,90,0,0,0
Memoirs of a Geisha,1904,"[18, 36, 10749]",7.781877,2005-12-06,False,en,717,7.3,145,85000000,162242962,0.05925833333333333
Fast Getaway II,74240,"[12, 28, 53]",1.177921,1994-12-21,False,en,5,4.7,95,0,0,0
Tombstone,11969,"[28, 12, 18, 36, 37]",8.732705,1993-12-25,False,en,663,7.4,130,25000000,56505065,0.7476
Revolution,12701,"[12, 18, 36, 10752]",3.935995,1985-12-25,False,en,23,5.2,126,28000000,358574,-0.1163625
Night Terrors,78247,[27],2.107974,1993-11-09,False,en,5,4.6,98,0,0,-0.11026666666666667
She's Back,215765,[],1.097481,1989-07-07,False,en,0,0.0,89,0,0,-0.323725
Blanche,156231,"[36, 18]",1.945812,1972-12-31,False,fr,9,6.3,92,0,0,0
Lady in Cement,42630,"[9648, 35, 80, 18]",2.27297,1968-11-19,False,en,10,6.6,93,0,0,0.18992
Devious Beings,275489,[],1.002353,2002-01-01,False,en,0,0.0,0,0,0,0.6731
Peas at 5:30,2349,[18],2.124064,2004-03-04,False,de,8,5.6,107,0,0,0
Full Moon High,107430,"[27, 35]",1.641136,1981-01-01,False,en,6,3.7,93,0,0,0
Hobgoblins,31245,"[27, 28, 35, 53, 878]",2.326959,1988-07-14,False,en,20,2.7,92,0,0,-0.05907333333333335
Bulandi,137164,[10769],1.328492,2000-01-07,False,hi,1,7.0,175,0,0,0
Politics,205722,"[35, 10749]",1.013187,1931-02-26,False,en,0,0.0,72,0,0,0.7102
Dead Letter Office,137612,"[35, 10749, 10769]",1.007547,1998-08-20,False,en,0,0.0,95,0,0,0.6413333333333333
The Color of Love: Jacey's Story,227081,[],1.003693,2000-03-19,False,en,0,0.0,120,0,0,0
White Men Can't Jump,10158,"[35, 18]",6.495735,1992-03-26,False,en,321,6.3,115,0,90753806,0.32306666666666667
The Bourne Ultimatum,2503,"[28, 18, 9648, 53]",13.437615,2007-08-03,False,en,3063,7.3,115,70000000,442824138,-0.23153333333333334
Three Daring Daughters,128309,"[10402, 10749]",1.219565,1948-02-12,False,en,1,7.0,115,0,0,0
The Christmas Star,13705,"[18, 10751]",1.403943,1986-12-14,False,en,3,7.0,94,0,0,0
"Eliana, Eliana",300955,[],1.206094,2002-04-23,False,id,1,8.0,105,0,0,0
Canyon Dreams,422394,[],1.000001,1987-01-01,False,en,0,0.0,38,0,0,0
Elephants Dream,9761,"[16, 878]",2.646817,2006-03-24,False,en,31,6.0,11,150000,0,-0.45747499999999997
K-911,41586,"[28, 35, 80, 9648]",4.205186,1999-12-07,False,en,53,5.2,91,0,0,-0.1658
Parinda,58045,"[28, 80, 18, 10769]",1.263889,1989-11-03,False,hi,5,8.0,154,0,0,-0.3915
The Day Reagan Was Shot,81748,[18],1.220984,2001-12-09,False,en,3,6.0,98,0,0,-0.0343
Syriana,231,"[18, 53]",9.115641,2005-11-23,False,en,484,6.3,128,50000000,93974620,0.03906428571428571
Serum,41239,"[27, 878]",1.103389,2006-10-30,False,en,2,3.0,89,0,0,0.04434999999999999
Emma,3573,"[35, 18, 10749]",5.703418,1996-08-02,False,en,165,6.7,121,6000000,22231658,0.16018749999999998
Doctor Detroit,23096,[35],3.432887,1983-05-06,False,en,21,4.7,89,0,0,0
If....,14794,[18],7.080233,1968-12-19,False,en,89,7.1,111,0,500000,-0.021628571428571424
Khamosh,188719,"[27, 9648, 53]",1.411839,1985-01-01,False,en,1,7.5,102,0,0,0
The Threat,480851,[18],1.337722,1981-10-01,False,sq,0,0.0,69,0,0,0
Igor and the Lunatics,85567,[27],1.142103,1985-12-01,False,en,4,3.5,82,0,0,-0.422875
Of Human Bondage,43905,[18],3.038184,1934-07-20,False,en,26,6.4,83,0,0,0.17732857142857145
Now and Forever,51277,"[18, 10749]",1.501406,1934-08-31,False,en,7,5.3,81,0,0,0.3128
Escape Velocity,46022,"[28, 878]",1.151261,1999-11-28,False,en,4,3.5,100,0,0,0
Stella Dallas,43865,"[18, 10749]",2.763981,1937-08-06,False,en,19,6.8,106,0,0,0.28613333333333335
Yugoslavia: The Avoidable War,183333,[99],1.001177,1999-09-17,False,en,0,0.0,165,0,0,0.015083333333333337
"After Dark, My Sweet",25501,"[80, 18, 9648]",2.803373,1990-08-24,False,en,18,6.6,114,0,0,0.45278666666666667
Ship Ahoy,43782,"[35, 10749]",1.144078,1942-05-01,False,en,2,6.0,95,0,0,0.9705
Love's Labour's Lost,51333,"[35, 10402, 10749]",4.691374,2000-03-31,False,en,15,5.4,93,13000000,299792,-0.12467142857142856
The Return,483481,[18],13.530517,2017-12-07,False,ko,0,0.0,100,0,0,-0.82935
Five Across the Eyes,43639,[27],2.266584,2006-10-01,False,en,10,3.2,95,4000,0,0.026473333333333335
Jessica: A Ghost Story,326845,[],1.75,1992-10-22,False,en,0,0.0,94,0,0,-0.48336666666666667
American Empire,22354,[37],1.090593,1942-12-11,False,en,1,3.0,82,0,0,0.1838
Sideline Secrets,51202,[],1.136805,2006-09-08,False,en,2,4.8,96,0,0,-0.36138000000000003
Best Friends,45840,"[35, 10749]",3.922324,1982-12-17,False,en,13,5.3,116,0,0,0.8379
The Legend of Bloody Jack,146380,[27],1.155336,2007-02-27,False,en,3,3.8,84,0,0,0.1114
Austin Powers: The Spy Who Shagged Me,817,"[12, 35, 80, 878]",12.211415,1999-06-08,False,en,1110,6.2,95,33000000,312016858,-0.30483333333333335
Vogues of 1938,151914,[35],1.23084,1937-08-18,False,en,2,4.5,109,0,0,0
Already Dead,14105,"[28, 80, 18, 9648, 53]",2.488096,2007-12-11,False,en,6,4.4,93,0,0,0
Niki and Flo,105558,[18],1.613042,2003-09-24,False,ro,4,4.9,95,0,0,0.04336250000000001
Lisa and the Devil,5483,"[14, 27, 878]",2.012421,1973-05-08,False,en,24,6.2,92,1000000,0,0.0302
Slums of Beverly Hills,14662,"[35, 18]",4.199163,1998-08-14,False,en,48,6.5,91,5000000,0,-0.16555
Awake,13483,"[53, 80, 9648]",7.89438,2007-11-28,False,en,432,6.3,84,86000000,14373825,-0.3048777777777778
Origin: Spirits of the Past,14945,"[878, 12, 16, 18, 14, 10749, 28]",4.3827,2006-01-07,False,ja,44,6.6,95,0,0,0
The Day Time Ended,57949,"[878, 53]",1.354713,1980-11-01,False,en,9,5.2,79,600000,0,0.32111999999999996
Nightwish,69276,"[27, 878]",1.479377,1989-12-05,False,en,4,5.5,96,0,0,-0.872
Without You I'm Nothing,288852,[18],1.012918,2008-11-24,False,de,0,0.0,88,0,0,-0.3572
The Merry Widow,53230,"[10749, 18]",1.7716,1925-08-26,False,en,6,6.5,137,592,1,0
Murder by Numbers,11892,"[80, 18, 53]",6.532055,2002-04-19,False,en,293,6.0,120,50000000,56714147,0.013861538461538467
Europe '51,41464,[18],2.305123,1952-08-28,False,it,20,7.1,113,0,0,0.44095
Bronco Billy,21866,"[28, 35, 18, 10749, 37]",9.229173,1980-06-11,False,en,56,5.4,116,0,0,-0.1565
Wild Side,26674,[28],2.817719,1995-04-22,False,en,14,6.1,111,0,0,0.07805
Eyes Behind the Stars,72090,[878],1.037985,1978-02-21,False,it,1,2.0,90,0,0,0
Animal Farm,11848,"[16, 35, 18]",6.535368,1954-12-29,False,en,89,6.9,72,0,0,0
